hotel,star,review,real_date
전주 별자리 한옥스테이,10.0,별점에 대한 부분에 대해 굉장히 고민해봤었다  그래도 일단 가장 높은 수준의 기준인 점우선 드리고 정확한 숙소에 대해 진정한리뷰를 하는게 맞을 것 같아서 후기를 남긴다    우선 나와 내 와이프는 한옥에 대한 큰 로망을 안고예약을 한 케이스이다   내 생일이라서 와이프가준비해준 일정이라서 부푼꿈을 꾼 채로 전주여행을왔다  굉장히 케이스 바이 케이스다     옆방이나 건넛편방사람이 얼마나 좋은 사람을 만나는가에 대해서숙소 평가는 달라질 것이다    우리 기준으로는 사실 평점 점 정도의 운이였다  시부터 새벽 시까지 티비 볼륨 정도는 켜놓았는지둥둥거리는 소리때문에 잠을 못이뤘고   시끄럽다고소릴 질러도 씹었는지 못들었는지 감감무소식이기에    그 와중에서는 또 노이즈캔슬링 되는 이어폰을 서로들고왔던터라   노이즈캔슬링 기능을 켜고 귀에 꽂은채잠을 들려고 노력했다  아침 차를 타려고 전날 시간 분 정도 잤고아내는 설렘에 잠을 못이뤘는데 평화로울 것 같았던한옥에서도 겨우 시에 잠들고 나서 시간 정도잠들고 새벽 시 이후 또 시간 해서 겨우 시간쪽잠을 잤다   숙소 담장이 굉장히 낮았고 도로가바로 문풍지 너머라 지나가는 사람들의 목소리가다 들리기도 하고 오토바이소리와 차소리가 크게들릴 정도로 가깝게 소음이 크게 났다  배수는 잘 되지 않는지 샤워하는데 물이 자꾸 스멀스멀 올라와서 발이잠긴채 샤워를 했는데 좀 찝찝했다  배수구에 있는 물곰팡이 낀 보이지 않는 파이프에닿았던 물이 발에 닿았다고 생각하면 그건 그거대로찝찝하지 않겠는가     욕실도 협조한 편이였으며    게스트 하우스를 경험해보지 않은 개인적인 입장에서차라리 이 돈으로 모텔을 가면 갔지     너무 큰 환상에 찬기대를 가지고 숙박하지 않았나 하고 생각응 했다    지극히 개인적인 주관이며     이웃 게스트가 누구냐에따라서 경험은 판이하게 달라질거라고 말 하고 싶다  코로나 덕에 영업을 못한건 이해하지만  이 정도 방음에 이 가격은 아니라고봅니다        더보기,20221110
전주 별자리 한옥스테이,10.0,별자리 한옥스테이를 선택한이유는한옥 스테이에 숙박하는 의미에 맞게 방이 가장 한옥스러웠고   위치도 적당했어요  너무 현대화 된 한옥스테이가 많잖아요      그리고 아이가 복층 숙소를 좋아해서 은하수 방을 선택했습니다사다리가 아이가 오르내리기에는 조금 위험했지만 복층공간도 아늑하게 잠자기 좋았어요  숙소 자체가 낮에도 예쁘고 밤에도 예뻐서 사진찍으니 다들 어디냐고 궁금해했습니다   이불도 깨끗하고 촉감도 좋아서 따듯하게 지냈습니다  조식도 사진처럼 푸짐하고 예쁘게 나와서 든든하게 먹고 일정 시작했어요   한옥 숙소의 공통적인 단점인 방음이 좀 문제이긴하지만서로 조금 조심하면 문제될것은 없다고 생각합니다  더보기,20221109
전주 별자리 한옥스테이,10.0,여자셋이서 함께한 박일 여행이였습니다  주차를 걱정했는데 사장님께서 나와서 안내 해주셔서 편안히 주차도 잘 했습니다   한옥은 처음인데 나름 아기자기 하니 분위기도 좋고 예쁘더라구요  좁지만 화장실도 딸려 있어서 불편없이 지냈습니다  온돌이라 뜨끈하게 지지고   추워지는 계절이라 살짝 우풍은 있었지만   어릴적 기억도 나고 좋았어요    주무실때 긴팔 입고 주무셔요  반팔입고 이불 걷어차면서 자니 살이 차가웠어요           아침도 너무 정성 스럽고 예쁘고 푸짐하게 챙겨주셔서 든든히 잘 먹었습니다  과일    종류  삶은계란  식빵  잼  커피  어른 셋이 뜨끈하게 잘자고   든든하게 아침까지 먹은거 치고는 너무 저렴한 가격이 아닌가 싶더라구요   전주에 가게 되면 또 찾고 싶은 곳이에요    사장님 번창하세요    더보기,20221108
전주 별자리 한옥스테이,10.0,한옥집이라 아늑하고 좋아요   집이랑 마루   마당이 너무 예뻐요   보일러를 틀면 바닥이 뜨뜻한데 창문열면 차가운 가을바람이 불고 햇빛은 따사롭고    최고에요   화장실에 하수구 냄새가 좀 났었는데 불편하진 않았고 사장님 너무 친절하시고 좋아요   근처 볼거리도 안내 해주시고 뚜벅이를 위해 짐도 맡아주시고 조식도 맛있고     또 가도 좋을 것 같아요,20221105
전주 별자리 한옥스테이,10.0,온돌도 너무 따뜻하고   무엇보다 방이 너무 깔끔했어요   조식 과일도 정말 맛있구요     후기 원래 잘 작성 안 하는데   제가 다시 전주를 온다면 재방문할거 같아요주인 아주머니가 친절하셔서 여행 기간 동안 잘 챙겨주셨어요   감사합니다   ,20221102
전주 별자리 한옥스테이,10.0,처음 도착하자마자 사장님 넘 친절하세요  편하게 주차할수 있도록 같이 움직여 주시고숙소는 깨끗하고 고향집에 온것마냥 넘 깨끗하고편해서 꿀잠 자고 왔어요  조식은 그냥 완벽 그자체    맛만 좋은게 아니라이쁘게 상에 차려서 방까지 갖다 주시고제대로 호강하고 왔어요        전주에 가시면 꼭 한번 가보세요더보기,20221030
전주 별자리 한옥스테이,10.0,사장님께서 너무 친절하시고 일단 베개  이불에 굉장히 예민한데 너무 깨끗하고 냄새도 비누냄새처럼 좋았어요  깔끔하고 이뻐요   한옥이라 방음이 조금 안되는게 있지만 그건 모든한옥펜션이 그럴듯해요   조식도 맛있고 푸짐하게  주셔서 잘먹었어요,20221018
전주 별자리 한옥스테이,10.0,사장님 정말 친절하시고 시설도 좋아요      추천     ,20221015
전주 별자리 한옥스테이,10.0,분위기있고 따뜻했어요 조식도 맛있었어요,20221012
전주 별자리 한옥스테이,10.0,엄청 청결하구 친절하세요      지도로 갈 만한 곳 추천도 해주시고 조식도 엄청 맛있습니다    다음에 또 놀러갈 때 숙소로 사용하려구요  ,20221012
전주 별자리 한옥스테이,10.0,너무 친절하세요   조식도 맛있습니다잘 쉬다가요 ,20221005
전주 별자리 한옥스테이,10.0,전주여행은 자주 갔었지만 한옥 숙소는 처음이었네요   사장님께서 체크인 전부터 친절하게 안내해주시고   체크인 후에는 한옥마을 구석구석 상세한 설명과 함께 지도를 챙겨주셨어요      아침에는 정성스러운 조식까지  숙소가 한옥마을 안에 있지만 숙소 주변은 풀벌레 소리 들릴만큼 조용했고   내부도 고즈넉하니 좋았습니다      숙소 근처에서 밤에 가볍게 산책하기도 너무 좋았어요   다음에 꼭꼭 다시 가고 싶네요 ,20220930
전주 별자리 한옥스테이,10.0,방 컨디션 최고예요        온수도 잘나오고 주변환경도 좋고 경기전이 바로옆에 분거리네요한옥숙소 처음인데 다시오고싶네요      아침 조식도 챙겨주셔서 맛있게 든든하게 잘먹고 잘 쉬었다갑니다    다음엔 친구들하고 다시 올께요    더보기,20220923
전주 별자리 한옥스테이,10.0,사장님이 친절하셨고   숙소가 너무 깨끗했어요   한옥이라 벌레 문제도 걱정했는데 전혀 불편함없이 머물다 갔습니다   두 번째 예약인만큼 항상 믿고 이용하는 것 같아요   조식도 너무 예쁘고 든든하게 챙겨주셨어요   개인적으로 커피가 너무 맛있었어요   다음에 숙소잡을 일 생기면 또 생각날 것 같습니다 ,20220922
전주 별자리 한옥스테이,10.0,생애 첫 전주여행 숙소도 깨끗하고필요한거 다 있어서 완전 만족했어요  사장님께서 고데기도 빌려주셔서 예쁘게하고 한복체험했습니다  조식은 꼭 먹어야 해요   사장님 번창하세요      더보기,20220915
전주 별자리 한옥스테이,10.0,넘 친절하시구 화장실이 기대이상으로 깨끗해서 좋았야요,20220908
전주 별자리 한옥스테이,10.0,엄마랑 둘이 처음으로 여행을 하며 숙소를 알아보다 예약했는데 사장님도 너무 친절하시고 편히 잘 이용했습니다 아침에 조식도 너무 정성스럽게 준비해 주셨어요 감사합니다 ,20220904
전주 별자리 한옥스테이,10.0,수건이랑 침구류에서 냄새 나는것 말고는 다 좋았어요 조식도 맛나고 사장님도 친절하셔요 한옥집이 예뻐요 주차장 도보로 멀지 않아 좋았어요,20220904
전주 별자리 한옥스테이,10.0,좋아요 조식까지 사장님 짱친절하세요,20220827
전주 별자리 한옥스테이,10.0,전주 한옥마을 잘 구경하고 갑니다,20220820
전주 별자리 한옥스테이,8.0,조식 좋고 한옥 좋아요 아기자기 하니 정원이 작은데 좋았어요 교통도 좋고   사장님 친절하시고,20220820
전주 별자리 한옥스테이,10.0,첫 전주여행 성공적이였어요  사장님 너무너무너무 친절하시고 한옥마을내에 가볼곳이랑 지도 챙겨주셔서 재밌게 잘 놀다왔어요숙소가 예뻐서 감탄했는데 사장님께서 구도 잡아서 찍어주신 사진도 잘 나왔어요한옥이라서 방음이 좋지않다는 설명을봤는데 작은 소음이있기는했지만 투숙에 방해가 될 정도도 아니고 조용한편이였어요 숙소도 예쁘고 준비 해 주신 조식도 맛있게 잘 먹었습니다 다음에 친구들과 꼭 다시 오고싶어요 친절하신 사장님 감사합니다더보기,20220818
전주 별자리 한옥스테이,10.0,친절합니다,20220804
전주 별자리 한옥스테이,10.0,사장님도 친절하시고 숙소도 깨끗했습니다  조식을 생각했던 것보다 더 잘 챙겨주셔서 더 좋았어요   만족도 급등       감사했습니다 ,20220725
전주 별자리 한옥스테이,10.0,우선 사장님이 너무 친절하셔서 기분좋게 묵을 수 있었어요 조식도 너무 맘에 들었고 방 문이 다른 방들과 다른 곳으로 나있어서 프라이빗하게 지낼 수 있었어요   위치도 상가 밀집 지역이 아니구 경기전쪽이라 조용했고 근처 예쁜 카페도  차경  차미라미  꽃가마 등   많아서 좋았습니다,20220721
전주 별자리 한옥스테이,10.0,전주여행을 위해 한옥마을에 위치한 숙소를 찾다가 발견한 숙소인데 정말 좋았습니다   한옥마을의 주요 명소들과도 접근성이 좋아서 도보로 여행하기에 큰 무리가 없었습니다     주요 명소들과 음식점의 위치는 사장님께서 안내책자를 주시면서 친절히 설명해주셔서 쉽게 찾을 수 있었습니다   저희가 묵었던 샛별 방은 되게 청결하게 관리가 되어있었고   부족한 물품도 없었습니다   특히나 사장님께서 아침에 주시는 조식이 정말 푸짐하고 맛있었습니다 전주여행은 이번이 처음인데 숙소가 완벽해서 그런지 여행내내 즐거웠습니다더보기,20220721
전주 별자리 한옥스테이,10.0,사장님이 아주 친절하시고 방도 깨끗하고 넓었습니다   그리고 조식도 아주 맛났습니다   다음에 한옥마을 오면 재방문 할 정도입니다       ,20220720
전주 별자리 한옥스테이,10.0,친절하게 응대해주시고 숙소도 편안해서 가족들이 다 만족하고 갔습니다   토스트랑 과일은 다음날 아침으로 시분  시 사이에 주셨어요     재방문의사 많습니다   감사합니다   ,20220716
전주 별자리 한옥스테이,10.0,한옥마을 메인쪽에 있어서 구경하기도 좋았고 무엇보다 너무 깔끔해서 좋았어요   조식도 정말 맛있었습니다     조금 아쉬운거는 그렇게 넓지 않고 방음이 잘 되지 않는다는 점이었어요재방문의사 있습니다 ,20220712
전주 별자리 한옥스테이,10.0,한옥스테이 처음이었는데 넘 분위기있고 좋았어요     주인아주머니도 너무너무 친절하시고   담날 아침에 챙겨주신 조식도 엄청 푸짐하고 정성 가득함이 느껴져서 넘 감동     그리고 아침에 비가 내려서   방 앞에 처마 밑에 앉아서 비 내리는걸 바라보며 조식을 먹었는데 너무너무 운치있구 좋았습니당       덕분에 전주에서 좋은 추억 만들고 갑니당   담에 또 방문하고싶네용     감사합니당 ,20220712
전주 별자리 한옥스테이,10.0,완전 아늑하고 너무 좋았어요       진짜 굳굳,20220711
전주 별자리 한옥스테이,10.0,사장님 친절하셔서 좋았어요   장마철이라 그런지 많이 습하고 더워서 좀 힘들었는데 잘 머물다 가요   에어컨 소히가 컸어요   침실과 화장실이 생각보다 좁아서 큰방으로 할걸 아쉬워했어요 ,20220706
전주 별자리 한옥스테이,10.0,청결하고 친절하셨어요 조식도 맛있어요,20220629
전주 별자리 한옥스테이,10.0,조식 기대 안했는데 넘 좋았어용 모기도 없고  잘 쉬다 갑니다 ,20220628
전주 별자리 한옥스테이,10.0,굿굿해욤사장님두 완전 친절하구 좋아욤다음에도 꼭 다시 오고싶어욤,20220628
전주 별자리 한옥스테이,10.0,사장님께서 주변 먹을거리 놀거리도 알려주시고 친절합니다   시설도 깨끗하고 조용해서 좋아요   다음에 놀러가면 또 방문하겠습니다 ,20220627
전주 별자리 한옥스테이,10.0,사장님도 너무 친절하시고   아침도 챙겨주시는데 너무 감사했습니다   ,20220625
전주 별자리 한옥스테이,10.0,숙소는 사진과 동일하고 깨끗합니다   침구류 상태 너무 좋습니다   화장실에 예민한편인데 깔끔하고 좋았습니다   사장님도 너무 친절하시고 궁금한점이든 뭐든 연락 잘 받아주셔서 좋은 추억 남기고 갑니다 다음에 또 방문예정입니다 한옥 특성상 방음은 어쩔수없는 부분이니 참고하세요 ,20220625
전주 별자리 한옥스테이,10.0,사장님이 엄청 친절하시고   메인 스트릿과도 가까워서 좋았어요     ,20220621
전주 별자리 한옥스테이,10.0,처음으로 한옥스테이에서 머물렀는데   방이 깨끗하고   쾌적하며   운치도 있어서 정말 좋았습니다   화장실도 깨끗해서 편안한 느낌이 들었습니다   위치도 경기전 옆이라 한옥마을 주요 관광지를 이동하기에도 좋았습니다   아침 조식도 맛있었고   주인분께서 친절하셔서 덕분에 마음 편히 여행할 수 있었습니다 ,20220620
전주 별자리 한옥스테이,10.0,여자사장님 처음부터 너무 친절하셔서 기분좋은 여행이 되었습니다 아이들한테 친근하게 대해주셨어요 주차장 만차라 다른곳에 주차하게 해주시구 추천해주신 한복집갔더니 서비스잘해주시고요 밤에 일찍 잤는데 떠드는 소리에 몇번을 놀라 깨서 남편이 전화드렸는데 금세 조용해져서 잘쉬었어요 빨리 나와야해서 조식못먹은게 아쉽지만 청결상태나 전체적으로  만족스러웠습니다 좁은건 한옥이라 감안하고 가셔야해요 저희는 식구라 그렇지만 두분이서 이용하기엔 좋아요 야놀자 선물도 다 마음에 드네요 다음에 전주여행하게되면 또 이용할게요더보기,20220531
