hotel,star,review,date,real_date
전주혁신도시 호텔원,5,아주 좋아,2023.03.22,2023.03.22
전주혁신도시 호텔원,5,가격대비 괜칞아요,2023.03.18,2023.03.18
전주혁신도시 호텔원,5,평일에 갔는데 방 업그레이드 해주시고방도 깨끗하고 좋았습니다.위치도 좋고 잘 쉬다 갑니다.,2023.03.18,2023.03.18
전주혁신도시 호텔원,5,아주 좋아요,2023.03.17,2023.03.17
전주혁신도시 호텔원,5,잘 쉬었다가 갑니다.,2023.03.16,2023.03.16
전주혁신도시 호텔원,5,침구가 특히 최고였어요. 출장 숙소에 기대하는 모든것이 매우 만족스러웠습니다. 스타일러도 유용하게 잘 사용하였고 체크인부터 체크아웃까지 친절하게 응대해주셨습니다. 다음에도 또 이용예정입니다.,2023.03.16,2023.03.16
전주혁신도시 호텔원,5,최고의 숙박시설이네요,2023.03.14,2023.03.14
전주혁신도시 호텔원,5,항상 최고의 컨디션좋습니다,2023.03.14,2023.03.14
전주혁신도시 호텔원,5,좋습니다아,2023.03.13,2023.03.13
전주혁신도시 호텔원,5,편히 잘잤습니다!,2023.03.12,2023.03.12
전주혁신도시 호텔원,5,잘잤다고하네요!,2023.03.12,2023.03.12
전주혁신도시 호텔원,5,진짜 시설도 좋고 너무 고급스럽습니다. 특히 화장실이 대박이에요!!! 위치도 너무 좋습니다. 다만.칫솔치약이랑 폼클렌징은 비치되어있지 않으니 가실분들은 참고해서 꼭 챙겨가세요!,2023.03.11,2023.03.11
전주혁신도시 호텔원,5,너무 깨끗해요,2023.03.11,2023.03.11
전주혁신도시 호텔원,5,최고의 숙소입니다.,2023.03.07,2023.03.07
전주혁신도시 호텔원,5,최고의 숙소입니다.,2023.03.07,2023.03.07
전주혁신도시 호텔원,5,직원분도 친절하시고 숙소도 깨끗청결하고 따뜻했어요.,2023.03.05,2023.03.05
전주혁신도시 호텔원,5,"와 정말 근처 놀러왔다가 확 눈에 뛴 호텔이 보여서 예약 잡았는데 정말 편하게 쉬었다 가요 직원들도 친절하고 좋았습니다 다음에 또 전주 갈 일 있으면 방문할께요!",2023.03.03,2023.03.03
전주혁신도시 호텔원,5,깔금하고 주변 식당도 많아 좋아요,2023.02.28,2023.02.28
전주혁신도시 호텔원,5,아주 좋아요,2023.02.27,2023.02.27
전주혁신도시 호텔원,4,"슈페이어더블 넓고 깔끔, 따뜻하고 수압은 보통",2023.02.26,2023.02.26
전주혁신도시 호텔원,5,편하게 잘쉬다갑니다,2023.02.25,2023.02.25
전주혁신도시 호텔원,5,이지역 최고의 숙박시설이네요,2023.02.24,2023.02.24
전주혁신도시 호텔원,4,시설 청결도 등 아주 만족스러운 숙소입니다. 다만 옆방의 소리가 거의 라이브 수준입니다 화장실은 침실보다 방음이 더 안좋구요~ 지인이랑 가시면 서로 옆방은 잡지 마세요,2023.02.18,2023.02.18
전주혁신도시 호텔원,5,다음에또가요,2023.02.12,2023.02.12
전주혁신도시 호텔원,5,편하게 잘쉬다 갑니다,2023.02.11,2023.02.11
전주혁신도시 호텔원,5,넘 편하고 깨끗해요.,2023.02.10,2023.02.10
전주혁신도시 호텔원,5,시설이 깨끗하고 직원분들이 친절합니다. 추천합니다.,2023.02.08,2023.02.08
전주혁신도시 호텔원,5,깔끔하고 잘쉬었다 왔네요,2023.02.07,2023.02.07
전주혁신도시 호텔원,5,아주 좋아요,2023.02.06,2023.02.06
전주혁신도시 호텔원,5,깨끗하고 좋아요,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,깨끗하고 좋아요,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,깨끗하고 좋아요,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,아주 좋아용,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,아주 좋아용,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,아주 좋아요,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,아주 좋아요,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,아주 좋아요,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,아주 좋아요,2023.02.04,2023.02.04
전주혁신도시 호텔원,5,"안심숙소라 좋왔고, 은은하게 퍼지는 향도 너무 좋고, 친절한 응대도 좋왔습니다. 방마다 공기청청기 비치되는것도, 이번주도 일이 있어 또 예약했습니다~ 벌써부터 기대되네요~",2023.01.30,2023.01.30
전주혁신도시 호텔원,5,기대안하고갔는데 깨끗하고 좋아요,2023.01.28,2023.01.28
전주혁신도시 호텔원,4,깨끗하긴한데 일화용품은.가지고 가야합니다.,2023.01.28,2023.01.28
전주혁신도시 호텔원,5,방컨디션도 좋고 따뜻하게 잘 잤습니다.,2023.01.25,2023.01.25
전주 라베호텔(LABE HOTEL),5,"긴 후기를 이미 작성해서 이번엔 짧게나마 적을게요.전주 놀러 오시면 여기 진심으로 추천해요! 😊!또 오게 된다면 저는 재방문 할거거든요 ㅎㅎㅎ금액대비 가장 만족했던 숙소에요. (내돈 쓰는거니깐 중요ㅎㅎ)깔끔하고 세심하고 친절했던 곳... ✨✨아... 설명대로 공청기, 스타일러 있어서 이 부분도 만족!!👍날이 좋아서~~~ 전 날 입은 꿉꿉한 옷 . 싹- 돌렸네요!냉장고에 물 3병 있었던것 같구(?) 1층에서 더 가져가셔도 되요.막걸리 골목 정말 가깝구용 ㅎㅎ 가까운 곳에 편의점도 있어요!+ 너무 장점만 적어서.... 작은 아쉬운 점이 있었다면...녹차 티백이 잘 찢어졌어요 ...ㅠㅠㅠ 녹찻잎이 둥둥 ㅠㅠ커피는 많이 연해서 보리차 느낌으로 마셨어용ㅎㅎ이 부분만 개선해 주시면 좋을것 같아요! 😉더보기",2022.04.18,2022.04.18
전주 라베호텔(LABE HOTEL),5,"( 전체적인 객실 사진은 찍지 못했으나 책상 비품 사진, 만족했던 화장대 콘센트 사진 첨부!😉 ) 💸내돈내예 (내 돈으로... 내가 예약...😅) 이므로...굳이 긴 후기는 필요 없겠지만... 후회 1도 없이 정말 만족했던 숙소여서 적어보아요ㅎㅎㅎ 가장 최근에 신축 오픈한 숙소길래 연박 예약했어요.입구부터 대만족...! 👍👍 (발렛도 해주세요!)밤 늦게 도착해서 피곤했는데 문 열리자마자 크게 인사해주셔서 내심 감동 받았어요... 남자 직원분? 사장님? 감사했어요!😊 모든 후기 다 읽어보고 방문했구요, 후기대로 완전 깔끔!!!✨수건 넉넉, 가운, 슬리퍼, 구두 주걱, 드라이기 등 잘 구비되어 있고이전에 갔던 숙소들과 달리 고장나고 잘 안되는 유선 충전기 없고깔끔하고 작동 잘~~~되는 무선 충전기 하나 있어요! 무엇보다 콘센트가 여기 저기 넉~넉~해요! 😎 👍 장점 중 하나!!!가끔 콘센트 하나씩 있고... 부족하면 굉장히 불편했거든요...화장대에서도 편하게 쓰다가 급 찍었던 사진이에요! ㅎㅎ 사진은 없지만 배수구도 노출되지 않아 깔끔하고 (당연 냄새 없구요.)샤워기 수전도 무광으로 예쁘구... ㅎㅎ 화장대 거울도 마음에 들었어요!방에 창문도 커서 커튼 걷으면 채광 좋고 (어두컴컴 숙소 별로...🙄)아, 커튼 치면 당연히 암막 잘되요! 필수죠ㅎㅎ 침대도 편-안!밤에 화장실 갈 때 현관 발 밑 은은한 센서등...센스 최고!!! 🤩👍숙소에 많이 투자하시고, 관리를 잘 하시는게 느껴졌어요.여기 연박 예약한 나를 셀프 칭찬하며... 이번 여행 편안하고 대만족!퇴실도 12시라 넉넉하니 좋았네요! 다음엔 부지런 떨어서 조식도 꼭 먹어보고 싶어요ㅎㅎ이대로만 쭈욱 유지 부탁드려요!👍 수고하세요!!더보기",2022.04.18,2022.04.18
전주 라베호텔(LABE HOTEL),5,"진짜 이 가격으로 여길 올 수 있었다뇨,, 담에 또 이용할 겁니다!!! 직원분들도 넘 친절하시고 좋았어요ㅠ 완전 다 새로 리모델링 한 것 같아서 시설도 깨끗!! 걍 100점 만점에 500점 드릴게요 사장님ღ 담에 또 전주 가면 여기서 묵을거예요!!",2022.02.20,2022.02.20
전주 라베호텔(LABE HOTEL),5,방도 깨끗하고 넘 편해요,6일 전,2023. 06. 01
전주 라베호텔(LABE HOTEL),5,깔끔하고 좋았음. 조식도 좋았음.,2023.05.26,2023.05.26
전주 라베호텔(LABE HOTEL),5,방이 깨끗해요,2023.05.25,2023.05.25
전주 라베호텔(LABE HOTEL),5,잘이용했어요~,2023.05.21,2023.05.21
전주 라베호텔(LABE HOTEL),5,늘 잘이용하고 있습니다. 깔끔합니다.,2023.05.20,2023.05.20
전주 라베호텔(LABE HOTEL),5,매우 친절하시고 좋았습니다,2023.05.19,2023.05.19
전주 라베호텔(LABE HOTEL),5,매우 친절하시고 좋았습니다,2023.05.19,2023.05.19
전주 라베호텔(LABE HOTEL),5,gooood,2023.05.16,2023.05.16
전주 라베호텔(LABE HOTEL),5,전주 출장 갈때마다 이용하는 호텔입니다.깨끗하고 잠도 잘와서 자주 이용하는 호텔이에요.앞으로도 잘 부탁드립니다!^^,2023.05.08,2023.05.08
전주 라베호텔(LABE HOTEL),5,전주 여행으로 선택한 숙소인데 깔끔하고 쾌적해서 좋았어요ㅎㅎ 비가 많이 와서 옷이 다 젖었었는데 스타일러가 있어서 유용하게 이용했습니다👍 현관이 2중문이라 방음도 잘 돼서 연박하는 동안 편하게 쉬다 갑니다~ 무엇보다 사장님이신지 프로트에서 안내를 친절하게 해주셔서 더욱 행복한 여행이 되었어요^^,2023.05.07,2023.05.07
전주 라베호텔(LABE HOTEL),5,급하게예약했는데친절하고깨끗했습니다,2023.05.04,2023.05.04
전주 라베호텔(LABE HOTEL),4,방이 생각보다 작았지만깔끔하고 좋았습니다.,2023.04.30,2023.04.30
전주 라베호텔(LABE HOTEL),4,모텔같은호텔..  침구만 깨끗 애들 있는집은 왠만하면 다른곳으로 가세요 주변이 그다지 좋치는 아니합니다🫣,2023.04.29,2023.04.29
전주 라베호텔(LABE HOTEL),5,늘 잘 묵고 갑니다,2023.04.26,2023.04.26
전주 라베호텔(LABE HOTEL),4,위치 빼고는 깔끔하고 편안해서 좋았어요,2023.04.23,2023.04.23
전주 라베호텔(LABE HOTEL),5,"오랜만에온 미국언니,형부랑 전주에서 좋은 추억을 만들수 있게 해주셔서 감사합니다",2023.04.22,2023.04.22
전주 라베호텔(LABE HOTEL),1,매번 출장으로 이용하는 호텔이였구요 아침에 퇴실하는데 전화가 와서 방 카드키를 잊어버리고 내려왔더니 마스터키를 주면서 다시 올라가서 가져 오라는데 황당하고 기분도 나빳어요 숙박업도 서비스업인데 전혀 배려받지 못한다는 기분에 언잖았어요 어짜피 청소하러 올라갈거면서 짐도 많은 고객입장이라...다시는 이용하지 않을거예요,2023.04.22,2023.04.22
전주 라베호텔(LABE HOTEL),5,어제 자고왔는데 너무 편안했어요.최근에 가본곳중에 젤 깨끗하고 좋았습니다,2023.04.21,2023.04.21
전주 라베호텔(LABE HOTEL),2,"이불과 매트리스커버에 다수의 이물질이 묻어있었습니다  커버장착하는분도 이정도 이물질이있는데 그냥 싸맨것도 이해가 안가네요. 결국 방을 바꾸긴 했지만 정도의 차이뿐이지 바꾼곳도 조금 나은 수준이었습니다세탁업체에서 기름때가 묻어나왔다고 했는데 이정도면 업체를 바꾸셔야하는게 아닌가요? 제가 이런컴플레인이없냐고 여쭈었더니 여기처음오신거 아니지않냐고 저에게 되 물으시던데.. 전주는 시트랑 커버가 다이렇다란뉘앙스로 여쭤보신건가요?전국 다 다녀봤지만 이렇게 군데군데 묻어 있는곳은 경험하지못했습니다더보기",2023.04.21,2023.04.21
전주 라베호텔(LABE HOTEL),5,출장때마다 잘 이용하고 있습니다. 깔끔하고 넓고 좋아요.,2023.04.20,2023.04.20
전주 라베호텔(LABE HOTEL),5,전주지역 출장시 비즈니스 호텔 부재로 고민이 많았는데 정말 만족스러웠습니다. 공기청정기에 스타일러까지! 담배 냄새 안나고 깔끔해서 추천합니다!,2023.04.20,2023.04.20
전주 라베호텔(LABE HOTEL),4,깔끔하고 좋았어요,2023.04.17,2023.04.17
전주 라베호텔(LABE HOTEL),2,사진보다 객실이 좀 작은편이였구요 욕실에 세면용품이 다 일회용이라 머리 긴~사람 입장으로 많이 모자랐습니다...베개가 2개밖에 없어서 조금 불편했구요나머진 깨끗하고 좋았습니다,2023.04.17,2023.04.17
전주 라베호텔(LABE HOTEL),4,숙소 주변에 모텔이 많고 거리가 쾌적하지 않은 것 빼곤 조식도 맛있고 있을 거 다 있고 깨끗해서 만족해요!,2023.04.16,2023.04.16
전주 라베호텔(LABE HOTEL),5,가성비 굿굿좋아요,2023.04.16,2023.04.16
전주 라베호텔(LABE HOTEL),5,"숙소 너무좋아요 만족만족아침조식도 나오고 가성비굿",2023.04.16,2023.04.16
전주 라베호텔(LABE HOTEL),5,이모님부부 대신 예약한건데 방업그레이드로 넓은방 받아 너무 좋앗다네요. 사진을 안찍엇다하여 못올리는데 며칠 놀러다니면서 묵은 숙소중 최고래요^^,2023.04.16,2023.04.16
전주 라베호텔(LABE HOTEL),5,숙소 깨끗하고 쾌적해서 푹쉬다가 나왔어요,2023.04.15,2023.04.15
전주 라베호텔(LABE HOTEL),4,편안하구 좋았어용,2023.04.10,2023.04.10
전주 라베호텔(LABE HOTEL),5,가족여행으로 예약한 숙박인데 잠만 자기에는 좋았어요 조식도 간단히 먹을수 있고요  메이져급 호텔 비할순 없지만 나름 만족스러운 숙박이였다고 생각합니다,2023.04.09,2023.04.09
전주 라베호텔(LABE HOTEL),5,깔끔했어요,2023.04.03,2023.04.03
전주 라베호텔(LABE HOTEL),4,"전체적으로 깨끗하고 좋았습니다. 만침구 얼룩이 있네요~~ 커버 교체를 안하신듯.....",2023.04.02,2023.04.02
전주 라베호텔(LABE HOTEL),5,깔끔하고 좋았습니다 직원분도 정말 친절하셨습니다!!,2023.04.02,2023.04.02
전주 라베호텔(LABE HOTEL),4,테이블 아래 머리카락이 좀 있어서 청결에 조금 더 신경써주시면 좋을것 같아요.,2023.03.31,2023.03.31
전주 라베호텔(LABE HOTEL),5,서비스 청결도 뭐 하나 나무랄데없이 최고예요,2023.03.31,2023.03.31
전주 라베호텔(LABE HOTEL),5,"깔끔해서 너무 좋았어요 다음에 전주여행 가면 또 방문할 예정이에요 무엇보다 침대가 진짜 대박👍여기로 묵으면 침대에 누워있느라 전주여행도 잊을정도...ㅜㅜ",2023.03.29,2023.03.29
전주 라베호텔(LABE HOTEL),5,객실청소는 좀아쉬웠습니다 침대 아랫쪽에 유리가있었어요~,2023.03.28,2023.03.28
전주 라베호텔(LABE HOTEL),5,오 방 컨디션 아주 깨끗하구요 오는 길은 버스 타고 내려서 걸어서 5분 6분 정도 소요 됩니다 방도 넓고 22 년도 리모델링 해서 그런지 방이 되게 깨끗하고 좋았어요 침대 매트리스 좋은 거라고 하길래 기대하고 누웠는데 진짜 좋더라구요 푹신하고 편안했어요 다음에 또 전주 간다면 재방문 하고 싶어요 카운터도 친절했구요 아침 조식도 괜찮았어요 잘 쉬다 갑니다!다음에 또 전주 간다면 재방문 하고 싶어요 카운터도 친절했구요 아침 조식도 괜찮았어요 잘 쉬다 갑니다!더보기,2023.03.26,2023.03.26
전주 라베호텔(LABE HOTEL),4,객실은 깨끗하고 좋았어요! 에어컨이 안 되어서 객실이 좀 더웠어요..,2023.03.24,2023.03.24
