hotel,star,review,date
전주 금암동 로즈마리,1.0,정말 최악이네요   청소상태최악  침구류 냄새 최악화장지 없음 수건 1욕실 공팜이  최악노숙 하는일이 있어도다시는 절대 안옴,2개월 전
전주 금암동 로즈마리,10.0,편히잘쉬었다왓네요가격대비시설이좋아요숙소가 청결하고깨끗하고..넘좋아요회장실수압도좋아요..넷플렉스시청도가능하구요...재방문률200%....수고하세요....감사합니다...,4개월 전
전주 금암동 로즈마리,7.3,"가격에 맞는 방입니다. 드라이기, 칫솔 있습니다. 샤워키트는 있지만 저는 주변 다이소이사 가져 가는것을 추천드립니다. 휴지는 없어 다이소에서 사갔습니다. 그래도 싼가격에 자는곳을 찾으실때는 괜찮은것 같습니다! (긴멀티탭이 있었으면 좋겠어요 휴대폰 충전이 너무 멀어요)",4개월 전
전주 금암동 로즈마리,4.0,101호..그냥 싼 가격에 잠만  자면 되요.. 시설 낙후되있고객실 청소나 침구류  상태 그다지 깨끗하지 않아요..수건  오래됬고  냄새나요재방문의사 없어요..,5개월 전
전주 금암동 로즈마리,10.0,진짜 잠만자는데 입니다 완전 청결이랑 샤워용품이랑 물도 없고 휴지도 없고 드라이기도 없더라고요 진짜 없는 거 빼고 다 있습니다. 그리고 방음도 안됩니다. 진짜로 처음이자 마지막으로 가고 싶은 곳이네요 비추합니다.,5개월 전
전주 금암동 로즈마리,3.0,화장실은 물때와 곰팡이가 가득해서 더럽고 휴지도 없습니다이불은 퀴퀴한 냄새가 한가득이라 불편하고 침대도 딱딱했습니다,6개월 전
전주 금암동 로즈마리,10.0,😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,7개월 전
전주 금암동 로즈마리,10.0,😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,8개월 전
전주 금암동 로즈마리,10.0,😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,8개월 전
전주 금암동 로즈마리,10.0,괜찮아서여잠잘고감니다,1년 전
전주 금암동 로즈마리,10.0,깨끗하고  좋아요 굿굿😀😄😀😄😀😁😃😁😀😄😀😄😀😄😀😄😀😄😀😄😀😉😀😉😀😉😀😉😀😄😄😃😄😃😄😃😄😃😄😃😄😃😄😃😄😃😄😃,1년 전
전주 금암동 로즈마리,10.0,전북대학교에서 조금 거리가 있지만 사장님도 친절하시고 가성비로서 되게 좋은 숙박업소인거같습니다 ㅎㅎ되게 달 쉬다가요 비품이나 철결도도 우수한 편인거갘아요 ㅎㅎ 자주쉬다갑니다!!!,1년 전
전주 금암동 로즈마리,10.0,친절핫고 좋았어요👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,1년 전
전주 금암동 로즈마리,6.6,그냥 하루 숙박하기 좋은 곳이네요 잠은 잘 와요ㅋㅋㅋ,2년 전
전주 금암동 로즈마리,10.0,가격 저렴하고 조용하고 좋네요,2년 전
전주 금암동 로즈마리,2.6,객실이 너무 더러워요...ㅠㅠㅠ청소가 시급한듯,2년 전
전주 금암동 로즈마리,1.0,"화장실에 걸린 수건에선 걸레냄새 나고, 방 바닥 청소는 했는지 의심스러울 정도로 이물질이 계속 발에 밟히고..침대 밑을 보고 망연자실....화장실 변기는 흔들리고. 모기가 어디서 들어오는지 밤새 모기 잡느라 두시간 잤네요.",2년 전
전주 금암동 로즈마리,2.0,청소상태도 엉망이고 비품도 준비안되어있고 다시는 이용하고싶지 않네요,2년 전
전주 금암동 로즈마리,3.6,욕실 냄새 최악  바닥엔 곰팡이등침대 이불엔 오래된 냄새가 계속나네요가성비만 좋은거 같네요 입실하고 1시간있다걍나왔네요,2년 전
전주 금암동 로즈마리,10.0,자주 가는곳이에여ㅎㅎㅎ가성비조아여,2년 전
전주 금암동 로즈마리,6.6,싼값에 머무르기 괜찮아요근데 모기 많이 물렸음 하아...,3년 전
전주 금암동 로즈마리,5.3,"저렴하지만 리뷰가 괜찮아 갔는데 상상이하네요. 냄새나는 이불,일회용품 암것두 없음.심지어 전기 콘센트조차 안보임",3년 전
전주 금암동 로즈마리,8.0,그럭저럭 잘쉬다가네요,3년 전
전주 금암동 로즈마리,9.6,가성비좋고 깔끙하니 좋아요,3년 전
전주 금암동 로즈마리,5.6,그냥 그래요~~~~~,3년 전
전주 금암동 로즈마리,5.0,깔끔한듯 미흡한부분들이 눈에들어오지만주말에 이 가격 정도면 이해가되긴합니다!따로 폼클렌징은 구비되어있지 않네요 참고하세요,3년 전
전주 금암동 로즈마리,8.0,항상 잘 이용합니다~근데 오늘은 토 냄시가ㅠㅠ,3년 전
전주 금암동 로즈마리,10.0,잘쉬다가 가요.사장님두 친절하시구 좋아용,3년 전
전주 금암동 로즈마리,6.0,가성비조아여 잠잘옴ㅋㅋㅋ,3년 전
전주 금암동 로즈마리,8.0,저렴하게 잘 이용했습다,3년 전
전주 금암동 로즈마리,10.0,저렴하게 숙박을 할 수 있는 곳입니다. 다음 번에도 전주에 올 때 이용하게 될 것 같네요. 😉,3년 전
전주 금암동 로즈마리,8.0,나쁘지않았어요 물도 따뜻하게 잘나오고요 다만 화장실 물이 잘 안빠지고 드라이기가 고장나있네요,3년 전
전주 금암동 로즈마리,10.0,가성비 최고에요~ 잘 묵고갑니다!,3년 전
전주 금암동 로즈마리,6.6,가성비좋아요 자주이용함,3년 전
전주 금암동 로즈마리,8.0,겉모습은 허름하지만 내부는 리모델링해서인지 깨끗하네요. 주인분도 친절하시고 좋네요~,3년 전
전주 금암동 로즈마리,10.0,좋습니다. 굿굿굿굿,3년 전
전주 금암동 로즈마리,7.3,일단 터미널에서 가까우며 가격이 싼게 최대 장점입니다방도 따뜻했고 전기장판이 있어 더 좋았구요허나 아쉬운건 수건상태가 ... 살짝 냄새가 나는수건도있고 안나는것도있고오래된건물이라 방음이 안되는건 어쩔수없지만 수면을 방해하는 정도는 아니니 걱정 안하셔도됩니다간편히 자고 나오실때 오시기 좋은거 같습니다,3년 전
전주 금암동 로즈마리,8.0,잘 쉬다갑니다 잠잘와여,3년 전
전주 금암동 로즈마리,5.3,"전주고속버스터미널과 매우 가까워서 좋아요.오랜만에 전북대학교 놀러왔는데, 친구들과 좋은 추억남기고 잘 쉬다 갑니다.가성비도 좋네요",3년 전
전주 금암동 로즈마리,5.0,가격대비 괜찮아요!!,3년 전
전주 금암동 로즈마리,10.0,가성비 조아여 침구랑 베개도 부들부들,3년 전
전주 금암동 로즈마리,10.0,"저렴한가격대에도 청결하고 금,토 숙박인데도다른곳 못지않게 좋습니다 1층에는 커피머신도있고 잘쉬다갑니다ㅎㅎㅎ",3년 전
전주 금암동 로즈마리,7.6,ㅇㅇㅇㅇㅇ수건 ㅠㅠ,3년 전
전주 금암동 로즈마리,10.0,"시설이 청결하고, 넓고 좋네요",3년 전
전주 금암동 로즈마리,8.0,탁자가없어서 그게좀 아쉬웠음,3년 전
전주 금암동 로즈마리,10.0,아늑하니 잘 쉬고있음다,3년 전
전주 금암동 로즈마리,6.0,시설 그럭저럭하구  잘 쉬다갑니다,3년 전
전주 금암동 로즈마리,6.0,가성비ㅎㅎ자취방같아여,3년 전
전주 금암동 로즈마리,6.6,가성비숙소 갠차나얌,3년 전
전주 중화산동 엘도라도,10.0,가성비 좋게 쉬다갑니다가성비 좋게 쉬다갑니다가성비 좋게 쉬다갑니다가성비 좋게 쉬다갑니다가성비 좋게 쉬다갑니다가성비 좋게 쉬다갑니다가성비 좋게 쉬다갑니다가성비 좋게 쉬다갑니다,3일 전
전주 중화산동 엘도라도,10.0,일단. 청결상태. 매우좋아요담배냄새. 나지않고요.침대매우. 우수합니다. 편하게. 잘수있어요티비. 역시. 볼수있는거. 마음것. 시청가능. 아주아주. 좋아요다음에. 내려오면. 다시. 재방 할께요사장님. 친절하시구요아주아주. 잘쉬었다가. 갑니다늘 펀창하세요. 오늘도. 고고고고,3일 전
전주 중화산동 엘도라도,10.0,청결상태. 매우좋아요담배냄새. 나지않고요.침대매우. 우수합니다. 편하게. 잘수있어요티비. 역시. 볼수있는거. 마음것. 시청가능. 아주아주. 좋아요다음에. 내려오면. 다시. 재방 할께요사장님. 친절하시구요아주아주. 잘쉬었다가. 갑니다늘 펀창하세요. 오늘도. 고고고고,6일 전
전주 중화산동 엘도라도,10.0,모두 괜찮았어요... 단점하나만 뽑자면 방충망이 완전 뜯어져서 모기들어올까봐 문을 조금도 못열었네요. 그거만 관리하면 좋을텐데..관리를 안한지 꽤 오래된거같아요(창문쪽),7일 전
전주 중화산동 엘도라도,10.0,"전주와서 처음 와본곳인데 깨끗하고 좋았어요^^침구, 수건, 화장실 다 청결해요^~근데 냉장고에는 물 외에는 음료수가없네요;;그게 쫌 아쉬웠어요~ 저는요다른 숙박업소는 음료수 한개라도있는데~그거 빼고는 다 좋았어요^^",10일 전
전주 중화산동 엘도라도,10.0,일단. 청결상태. 매우좋아요담배냄새. 나지않고요.침대매우. 우수합니다. 편하게. 잘수있어요티비. 역시. 볼수있는거. 마음것. 시청가능. 아주아주. 좋아요다음에. 내려오면. 다시. 재방 할께요사장님. 친절하시구요아주아주. 잘쉬었다가. 갑니다늘 펀창하세요. 오늘도. 고고고고,11일 전
전주 중화산동 엘도라도,10.0,지금2 번째가는데 갈때마다 침대상태랑 객실 청소 상태 객실 분위기 티비 서비스 다 괜찮고 좋았어요 저는 잠시 쉬러 갔는데 가격도 싸서 다음에는 숙박으로 해도 괜찮을꺼 같아요  진짜 가성비 짱이에요,13일 전
전주 중화산동 엘도라도,10.0,술을 너무 늦게까지 마셔서 다른 곳에서 묵었네요. 취소도 못하고;;;,13일 전
전주 중화산동 엘도라도,10.0,가성비 좋습니다 가성비 좋습니다가성비 좋습니다 가성비 좋습니다가성비 좋습니다 가성비 좋습니다가성비 좋습니다 가성비 좋습니다가성비 좋습니다 가성비 좋습니다가성비 좋습니다 가성비 좋습니다,16일 전
전주 중화산동 엘도라도,10.0,주차도 발렛해주셔서 너무 편했습니다!들어가자마자 방이 깔끔한 느낌이 들었고화장실도 깔끔해서 기분이 좋았네요ㅎㅎ환기도 잘 되어있어서 흔히 숙소에서 나는 소독약 냄새가 안나서 더 편히 쉬었네요ㅎㅎ,25일 전
전주 중화산동 엘도라도,10.0,출장가서 급하게 잡은 숙소인데 가격도 저렴하고 방 상태도 청결했어요.주인분도 친절하시고 주차공간도 넓었어요.주변에 밥먹을곳도 많아서 다음에 출장오게되면 다시 방문 하겠습니다.잘쉬다갑니다,1개월 전
전주 중화산동 엘도라도,10.0,출장가서 급하게 잡은 숙소인데 가격도 저렴하고 방 상태도 청결했어요.주인분도 친절하시고 주차공간도 넓었어요.주변에 밥먹을곳도 많아서 다음에 출장오게되면 다시 방문 하겠습니다.잘쉬다갑니다,1개월 전
전주 중화산동 엘도라도,10.0,출장가서 급하게 잡은 숙소인데 가격도 저렴하고 방 상태도 청결했어요.주인분도 친절하시고 주차공간도 넓었어요.주변에 밥먹을곳도 많아서 다음에 출장오게되면 다시 방문 하겠습니다.잘쉬다갑니다,1개월 전
전주 중화산동 엘도라도,10.0,가성비 최고의 깔끔한 숙소여자친구와 적당한 가격대를 찾다가 들렀는데리모델링을 싹 하신것 같이내부가 깔끔했습니다언뜻봐서는 오래된 건물이긴 하지만관리가 잘되어있다는 느낌을 받았습니다군더더기가 없이 진짜 갖출거 다 갖추고안 촌스럽고 깔끔! 창문은 잘 비춰지는 거울면으로랩핑?되어 은근히 재밌는 포인트도 됩니다그리고 TV가 꽤큽니다 ㅋㅋㅋㅋ62인치는 넘는듯요즘 밤에 추워서 아직도 전기장판 찾는데전기장판 잘갖춰져있고 좋습니다문이 자동 잠금이 아니니 주무시거나방에 들어왔을땐 꼭 직접 잠가주세요,1개월 전
전주 중화산동 엘도라도,10.0,깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔하고좋았어요~~~깔끔,1개월 전
전주 중화산동 엘도라도,10.0,방 크기 상태 너무 좋았습니다.위치가 도심 가운데 있어서 접근성도 좋구요.직원분도 친절하시게 도와주셨습니다.구비되어 있는데 다 있어서 잘 사용했습니다.푹 쉬다가 갈수 있어서 좋았어요,1개월 전
전주 중화산동 엘도라도,10.0,여기만 가면 정말 푹자는거 같아요!,1개월 전
전주 중화산동 엘도라도,10.0,좋아요 좋아요 좋아요,1개월 전
전주 중화산동 엘도라도,10.0,출장가서 급하게 잡은 숙소인데 가격도 저렴하고 방 상태도 청결했어요.주인분도 친절하시고 주차공간도 넓었어요.주변에 밥먹을곳도 많아서 다음에 출장오게되면 다시 방문 하겠습니다.잘쉬다갑니다,2개월 전
전주 중화산동 엘도라도,10.0,출장가서 급하게 잡은 숙소인데 가격도 저렴하고 방 상태도 청결했어요.주인분도 친절하시고 주차공간도 넓었어요.주변에 밥먹을곳도 많아서 다음에 출장오게되면 다시 방문 하겠습니다.잘쉬다갑니다,2개월 전
전주 중화산동 엘도라도,10.0,편하게 푹 쉬다 갑니다 좋아요편하게 푹 쉬다 갑니다 좋아요편하게 푹 쉬다 갑니다 좋아요편하게 푹 쉬다 갑니다 좋아요편하게 푹 쉬다 갑니다 좋아요편하게 푹 쉬다 갑니다 좋아요,2개월 전
